# ra, dec
136.797595, 17.614319
136.800956, 25.873783
136.801184, 20.238249
136.801422, 27.104865
136.803961, 30.420940
136.804269, 25.644745
136.809645, 31.030512
136.810945, 17.710690
136.812356, 19.280725
136.813058, 18.641889
136.813451, 13.258620
136.814328, 29.163929
136.816820, 28.810268
136.819325, 20.238253
136.824564, 25.730487
136.827559, 11.665452
136.832050, 22.225929
136.833055, 32.660637
136.834258, 24.033110
136.834871, 19.852053
136.834878, 30.058950
136.835650, 17.769135
136.838371, 29.974894
136.842063, 13.237293
136.842788, 13.893473
136.843943, 15.459310
136.845222, 21.285883
136.845428, 30.992907
136.846095, 31.580811
136.846542, 26.733438
136.848154, 17.271206
136.848328, 27.409819
136.848474, 15.357093
136.849721, 15.036022
136.851093, 19.516605
136.851624, 20.862295
136.855543, 29.945501
136.857946, 17.132398
136.859375, 17.441011
136.863575, 18.765768
136.868080, 20.383085
136.869629, 22.695679
136.869805, 23.578687
136.874952, 14.509566
136.878791, 16.274868
136.878940, 23.517536
136.879934, 20.922677
136.880547, 24.123510
136.883784, 21.861616
136.884168, 30.532970
136.885442, 32.197456
136.887243, 21.110905
136.888350, 13.567352
136.889539, 25.681925
136.893163, 29.735426
136.893479, 23.107283
136.895251, 25.491033
136.896156, 29.404947
136.896269, 14.397541
136.901276, 14.477093
136.901609, 13.127731
136.902638, 15.409856
136.904915, 28.077265
136.905259, 16.154001
136.909651, 23.334167
136.909677, 18.278559
136.910781, 29.970701
136.912827, 32.624920
136.914599, 28.050553
136.915101, 20.564770
136.916856, 23.088045
136.921389, 23.297989
136.921883, 28.048576
136.923300, 23.391638
136.929818, 16.089666
136.931030, 12.553545
136.932623, 19.550233
136.933744, 23.942209
136.937140, 29.431376
136.943908, 24.640984
136.946098, 30.086302
136.947864, 15.009139
136.949137, 24.412640
136.949624, 11.501203
136.949860, 21.522715
136.950592, 24.088604
136.951062, 16.170658
136.956508, 19.858179
136.960350, 30.400751
136.960372, 28.965727
136.961740, 18.383438
136.963882, 19.224270
136.964828, 23.109383
136.967925, 15.837708
136.969592, 21.494967
136.970039, 31.486988
136.970512, 28.090271
136.971346, 18.348770
136.971382, 32.292885
136.974513, 13.888559
136.978825, 22.743691
136.982476, 31.079846
136.985597, 17.106442
136.987727, 15.120058
136.991407, 19.267628
136.992468, 30.857010
136.994016, 22.314042
136.997293, 13.859729
136.998507, 13.463640
136.999608, 18.601248
137.000068, 17.039391
137.000366, 22.026581
137.000862, 24.062937
137.000919, 27.140937
137.002857, 22.070360
137.005263, 31.558708
137.007086, 24.492029
137.008816, 20.439568
137.010927, 16.649204
137.012062, 19.327023
137.013036, 29.884012
137.013337, 14.345342
137.013511, 28.582720
137.013676, 18.172188
137.016033, 31.365951
137.016474, 31.699858
137.017839, 17.557354
137.019961, 23.126099
137.022668, 22.817680
137.023899, 32.237560
137.024455, 20.395810
137.024578, 18.351475
137.025790, 17.968199
137.030169, 14.205409
137.031098, 12.045555
137.032172, 12.002885
137.032951, 14.300252
137.033053, 23.101457
137.033938, 12.635089
137.037387, 18.284610
137.038507, 31.848808
137.045530, 24.805355
137.048401, 17.788586
137.050567, 19.277092
137.058400, 25.530912
137.061816, 25.614216
137.065136, 24.432262
137.066009, 13.950709
137.066213, 16.805932
137.066348, 12.427378
137.067292, 26.796667
137.068432, 25.031807
137.068716, 20.152422
137.071105, 20.481852
137.071215, 17.650028
137.071900, 21.317162
137.074096, 29.851517
137.074327, 15.844207
137.075969, 13.134156
137.077810, 11.982084
137.078584, 24.265402
137.080290, 28.842066
137.081432, 31.036028
137.083938, 21.028303
137.084063, 20.668617
137.084338, 14.365743
137.085866, 21.730328
137.086283, 26.447359
137.087254, 31.626539
137.088902, 27.603990
137.088939, 29.837584
137.090382, 22.724277
137.092040, 30.890739
137.093950, 25.222420
137.094129, 18.470575
137.096828, 30.606647
137.096990, 16.996883
137.098530, 19.268309
137.098699, 32.651222
137.098747, 16.726610
137.098848, 32.364200
137.099394, 32.828151
137.099583, 14.921280
137.100285, 26.896734
137.100945, 24.858206
137.102618, 19.994680
137.104465, 20.403590
137.104732, 14.002654
137.106161, 20.248923
137.108177, 24.879438
137.109916, 17.963812
137.111933, 16.268106
137.112778, 32.822334
137.113358, 32.987015
137.115823, 30.588678
137.118597, 27.903591
137.120952, 14.109626
137.125604, 23.180660
137.126418, 11.763653
137.128047, 12.698246
137.129721, 24.201263
137.133252, 29.803455
137.133502, 22.186909
137.135781, 16.831827
137.135923, 12.566247
137.138745, 28.594475
137.139199, 32.909634
137.139317, 24.274340
137.140247, 23.927490
137.143014, 13.210507
137.143971, 17.177406
137.144684, 13.884247
137.146593, 27.741171
137.148175, 16.598526
137.150190, 21.685982
137.150910, 29.415848
137.153672, 17.257904
137.154050, 24.472647
137.155339, 23.904102
137.156635, 22.977386
137.159220, 26.471636
137.159689, 11.796499
137.160085, 20.482716
137.160781, 32.727020
137.161031, 14.982014
137.161592, 32.772282
137.162201, 14.885409
137.169632, 13.354813
137.170265, 30.030073
137.170306, 25.670258
137.171607, 16.855627
137.174905, 14.565786
137.176338, 17.405874
137.177611, 14.866164
137.178865, 12.191720
137.180236, 28.874946
137.181181, 15.323389
137.182240, 30.682028
137.183873, 14.496459
137.185323, 27.909381
137.186727, 31.466520
137.186920, 19.188553
137.187981, 11.583136
137.189857, 12.495703
137.190395, 18.916636
137.190414, 12.379177
137.192291, 27.049913
137.193974, 19.695709
137.194296, 18.540972
137.196905, 31.223505
137.197623, 32.196960
137.199480, 27.544716
137.202728, 15.510304
137.203718, 21.168907
137.205650, 14.901766
137.206238, 16.463971
137.206388, 21.385014
137.207639, 27.632864
137.208265, 22.214567
137.209145, 13.113677
137.209642, 32.084976
137.210081, 25.746393
137.210795, 25.826954
137.210995, 29.469570
137.212313, 19.994304
137.215816, 30.725527
137.218194, 29.153654
137.219159, 18.738863
137.222281, 29.762218
137.222595, 25.559237
137.225612, 31.973675
137.228481, 21.223043
137.231443, 18.184445
137.233206, 32.826206
137.233412, 32.274540
137.234111, 15.824727
137.235153, 20.171535
137.235165, 29.535242
137.235800, 20.423456
137.235972, 29.987347
137.237365, 31.362097
137.239797, 22.961645
137.241306, 21.121381
137.241392, 21.012384
137.241808, 18.710297
137.243233, 17.046204
137.245163, 23.189830
137.245221, 13.669511
137.245974, 23.279795
137.250750, 15.169312
137.251889, 27.450153
137.252338, 22.937473
137.253441, 24.466854
137.253536, 32.278446
137.256653, 31.561794
137.259194, 17.386604
137.259642, 17.708977
137.260264, 15.349045
137.262295, 32.903446
137.263824, 22.112360
137.265862, 18.032049
137.268070, 31.213375
137.269317, 23.411049
137.272634, 22.694220
137.273469, 27.328661
137.275757, 32.608377
137.276702, 19.571742
137.277457, 25.519583
137.278414, 20.059113
137.279589, 25.073370
137.281488, 19.775487
137.281956, 25.360645
137.282729, 24.110077
137.284350, 26.993349
137.286764, 17.563442
137.287539, 19.186000
137.288866, 27.016117
137.290292, 21.876862
137.292849, 24.046284
137.293017, 25.517036
137.293101, 32.225605
137.294175, 25.611046
137.295896, 21.518150
137.296800, 24.392731
137.299255, 23.076277
137.299400, 20.546701
137.300648, 14.770482
137.301219, 18.493641
137.304045, 15.695084
137.307504, 29.459269
137.309611, 24.561274
137.312523, 26.045834
137.314954, 17.077141
137.315566, 28.713949
137.316758, 21.188360
137.317028, 16.589588
137.317409, 29.191122
137.318653, 28.639563
137.319080, 15.759029
137.319358, 15.625242
137.320971, 23.284746
137.323950, 25.349017
137.328681, 18.293627
137.328867, 21.046668
137.329660, 16.402891
137.329972, 28.968330
137.330052, 14.214021
137.331489, 21.340319
137.331674, 19.460811
137.333207, 15.048080
137.333542, 31.476081
137.334364, 28.634546
137.337587, 26.897936
137.339241, 22.287464
137.346413, 21.236584
137.351451, 18.228600
137.352766, 27.734094
137.353174, 16.396016
137.353982, 16.326509
137.354676, 32.657238
137.356120, 21.636654
137.357845, 31.371864
137.357846, 19.304489
137.365198, 19.184843
137.366530, 15.101320
137.368297, 23.954197
137.370067, 27.194887
137.371348, 27.656560
137.371770, 24.714880
137.374293, 17.562145
137.375796, 12.299324
137.376933, 17.480862
137.377023, 25.779207
137.381832, 16.000698
137.382125, 26.211067
137.385539, 15.110044
137.385547, 26.524880
137.385707, 31.872028
137.386121, 28.710627
137.386380, 23.016819
137.386699, 26.928354
137.393351, 31.687855
137.393876, 22.347528
137.396356, 20.577251
137.396733, 12.440706
137.401705, 29.016043
137.406708, 31.646608
137.409056, 13.770165
137.410742, 28.136168
137.411486, 23.170031
137.412561, 29.383010
137.412772, 25.798483
137.414872, 30.662285
137.416671, 24.525475
137.418638, 24.463764
137.419296, 15.425752
137.420203, 18.274802
137.423995, 22.304605
137.424728, 14.989635
137.427059, 22.647749
137.427455, 15.705672
137.430239, 19.973227
137.430925, 16.654020
137.435059, 22.777244
137.435065, 14.242666
137.436325, 18.178930
137.437789, 28.896704
137.442825, 17.508335
137.443497, 22.817823
137.443648, 12.297630
137.444095, 27.358973
137.444771, 32.140301
137.445087, 19.655973
137.445210, 20.695784
137.446934, 30.400991
137.447140, 11.914229
137.448085, 20.212927
137.449357, 31.412117
137.449442, 12.789361
137.450853, 32.965775
137.457172, 15.255926
137.459322, 20.063087
137.459461, 15.069763
137.459665, 21.036951
137.460557, 24.979465
137.460646, 20.092007
137.462143, 28.304063
137.462366, 22.864244
137.463203, 24.065405
137.466723, 31.917558
137.469255, 26.518156
137.471031, 28.700333
137.471500, 26.226053
137.472439, 24.884140
137.473810, 19.338621
137.474956, 17.627732
137.474998, 25.792295
137.477097, 30.901613
137.478575, 12.240018
137.478719, 32.213913
137.482773, 23.989132
137.482902, 30.625881
137.483583, 31.381147
137.484203, 20.768328
137.487811, 16.485182
137.488041, 29.639563
137.489639, 16.484205
137.490946, 26.876045
137.491827, 26.553146
137.493090, 27.309940
137.497961, 32.086867
137.497979, 15.155923
137.499401, 13.055306
137.500397, 15.144021
137.502079, 16.800886
137.503686, 11.880225
137.504906, 19.031511
137.505130, 24.854479
137.505458, 25.994864
137.506837, 25.306942
137.514274, 32.002247
137.514402, 17.871000
137.514888, 16.384628
137.515331, 21.723997
137.516442, 31.056560
137.516556, 27.841356
137.517040, 22.981427
137.519687, 14.978371
137.520566, 26.911770
137.525454, 31.140879
137.525634, 16.092840
137.525707, 29.916529
137.529235, 12.027339
137.530381, 23.013332
137.531335, 17.155939
137.531639, 32.789124
137.532016, 17.056084
137.532451, 32.810928
137.533177, 12.884899
137.533285, 11.527718
137.534641, 29.302908
137.535376, 12.390913
137.536404, 23.196325
137.536495, 11.509875
137.537863, 20.607708
137.538570, 30.679880
137.539134, 20.345106
137.539263, 32.359786
137.539944, 20.027058
137.542439, 27.820065
137.543279, 28.924224
137.544621, 19.564301
137.548234, 23.525017
137.548898, 24.717916
137.551944, 13.421191
137.552451, 31.213139
137.553453, 23.264042
137.555274, 12.593358
137.555472, 12.136330
137.555927, 22.319824
137.559287, 24.257837
137.559572, 18.230305
137.559707, 22.465102
137.565608, 23.261410
137.567493, 24.935261
137.568602, 14.070455
137.570446, 18.626408
137.570624, 24.006521
137.571136, 23.585188
137.573347, 25.184635
137.573385, 12.844740
137.574664, 19.599363
137.577024, 17.730791
137.577081, 19.336356
137.577429, 22.741882
137.577775, 27.484608
137.579289, 12.972337
137.582411, 24.058346
137.583163, 16.170170
137.583800, 31.404947
137.584824, 13.882550
137.585118, 28.596533
137.585777, 24.511625
137.587277, 22.662481
137.587396, 19.069475
137.589887, 20.163652
137.592696, 13.210724
137.593010, 12.277003
137.595475, 22.357515
137.595579, 21.207355
137.598860, 29.964325
137.599276, 32.839314
137.600542, 23.057419
137.600550, 24.413126
137.604694, 29.681442
137.606345, 13.204235
137.608334, 14.782813
137.608687, 31.768962
137.609179, 19.612225
137.611150, 11.618433
137.611669, 20.705965
137.613127, 28.988218
137.615669, 21.319263
137.617703, 31.748405
137.619335, 25.360042
137.620361, 13.011855
137.621433, 18.345970
137.621986, 30.642530
137.624648, 28.537092
137.628052, 32.148243
137.631077, 18.436356
137.631944, 13.922599
137.633953, 30.869036
137.634154, 12.683162
137.634805, 19.413433
137.645721, 27.994719
137.647751, 22.033831
137.654862, 21.468372
137.655118, 16.163324
137.657086, 19.131984
137.662325, 17.035328
137.662616, 27.338118
137.665928, 32.443884
137.666236, 20.203007
137.668317, 24.952423
137.669055, 14.476784
137.670911, 24.552509
137.673202, 24.019964
137.674364, 15.319682
137.674810, 11.652112
137.675531, 22.809875
137.677278, 31.880869
137.680495, 32.897637
137.681063, 12.597023
137.681164, 26.773043
137.686743, 11.638434
137.687086, 26.214914
137.687490, 17.742020
137.687721, 29.276323
137.688920, 14.298489
137.689459, 13.499099
137.690914, 27.876877
137.695423, 29.399200
137.695484, 16.001371
137.697794, 17.946707
137.699835, 23.141132
137.703937, 15.762698
137.704262, 11.932697
137.705901, 32.709826
137.707325, 18.870174
137.707378, 29.225636
137.708207, 26.091597
137.709030, 13.315924
137.709330, 31.926729
137.711841, 16.072096
137.713920, 31.455967
137.715194, 28.802736
137.718091, 19.201794
137.720005, 30.729410
137.721439, 27.160625
137.722985, 14.119885
137.723084, 21.142921
137.724893, 16.740110
137.725563, 26.494198
137.729358, 20.476917
137.730148, 25.655966
137.733763, 17.511159
137.734306, 25.763235
137.734539, 15.097806
137.742111, 18.362873
137.743190, 27.999895
137.746489, 22.384172
137.747147, 12.752856
137.747660, 11.984538
137.747690, 20.389725
137.748326, 16.771763
137.749597, 32.105473
137.752414, 31.180105
137.753863, 28.419664
137.754763, 13.579522
137.756699, 14.212517
137.757807, 28.129702
137.760208, 26.285099
137.762497, 30.241466
137.763151, 12.237135
137.763224, 15.756924
137.763855, 27.235474
137.765509, 12.742564
137.767927, 31.337746
137.768234, 17.168839
137.769283, 21.626795
137.772527, 19.714928
137.772625, 14.752968
137.773306, 24.944538
137.774613, 29.954132
137.777129, 25.620096
137.778604, 20.676211
137.779830, 14.206118
137.780674, 30.005583
137.781038, 26.403032
137.783940, 29.756832
137.786094, 13.178291
137.788221, 17.627893
137.788769, 20.197351
137.789144, 26.326635
137.790819, 20.242346
137.791515, 26.728340
137.792484, 14.109064
137.792966, 26.706461
137.793747, 26.053527
137.794290, 16.212080
137.798556, 22.157843
137.799557, 29.986879
137.800534, 21.973879
137.801071, 25.907137
137.802852, 22.480513
137.808792, 26.111053
137.812917, 29.858822
137.815732, 15.148593
137.816334, 19.771980
137.817423, 25.779481
137.817878, 22.915178
137.820651, 18.871057
137.822389, 23.908749
137.825086, 20.381863
137.827756, 13.169701
137.830787, 17.344381
137.832088, 14.327903
137.832436, 12.853621
137.834571, 17.898647
137.836804, 17.375557
137.837695, 25.737873
137.838530, 24.467772
137.838864, 17.393692
137.839711, 24.085258
137.844477, 18.815882
137.844866, 13.199903
137.845149, 16.409176
137.846667, 32.388390
137.847399, 16.006393
137.848438, 18.851423
137.849403, 17.438989
137.851275, 23.284361
137.854663, 21.183380
137.855806, 16.445700
137.855861, 23.664696
137.858670, 19.326286
137.860602, 16.526085
137.860913, 32.335575
137.862826, 32.653339
137.863627, 32.893598
137.864020, 12.596170
137.864754, 28.084896
137.864801, 23.173937
137.865121, 21.965858
137.865621, 26.094353
137.866567, 19.090006
137.868740, 24.474846
137.868838, 20.320458
137.873597, 22.718925
137.873894, 32.826793
137.876174, 29.994638
137.876523, 28.811053
137.877128, 21.943453
137.880371, 14.502838
137.880595, 24.287083
137.881845, 23.962950
137.883464, 29.163837
137.883665, 21.637306
137.886719, 19.868830
137.889409, 19.970589
137.890390, 14.325292
137.890611, 31.871059
137.891650, 13.030042
137.893692, 24.840637
137.894946, 19.560388
137.895868, 29.634369
137.897057, 27.451027
137.898436, 14.177338
137.899503, 22.502100
137.906084, 22.972626
137.909487, 19.053846
137.913026, 23.476878
137.915054, 23.224360
137.917185, 14.569225
137.917846, 29.121536
137.919581, 15.022489
137.921576, 17.127649
137.922582, 25.685369
137.922879, 30.654848
137.924852, 13.365829
137.924970, 15.068954
137.927137, 14.211428
137.928515, 32.755455
137.930471, 20.210758
137.931057, 15.615542
137.931380, 24.202328
137.932496, 27.580556
137.933236, 13.480721
137.937493, 15.175732
137.937648, 14.932452
137.938406, 15.261533
137.938897, 29.873285
137.939628, 29.289673
137.941724, 23.853514
137.944062, 14.935381
137.944388, 18.902630
137.947239, 19.951668
137.949671, 17.707628
137.949719, 26.535486
137.950744, 28.785650
137.951131, 12.261837
137.951923, 20.095915
137.952146, 15.226487
137.953230, 26.109213
137.955102, 17.856970
137.957848, 12.642177
137.958693, 17.634363
137.960002, 12.637123
137.960976, 24.096035
137.961655, 14.638948
137.964150, 15.793823
137.964965, 19.680532
137.971113, 18.475115
137.971383, 21.458435
137.972539, 22.492808
137.976178, 20.673410
137.978642, 28.530627
137.978706, 15.399512
137.980296, 32.401573
137.985058, 31.208456
137.985377, 20.716148
137.987291, 32.970360
137.988386, 30.313156
